"V5"	"id"	"sig"	"V4"	"V1"	"V2"	"V3"	"med_fst"	"outlier"	"sig2"
"TBL3"	8627	8	"ENSG00000183751"	"chr16"	1972037	1982933	0.0736651119333333	0	1
"TBP"	2663	8	"ENSG00000112592"	"chr6"	170554302	170572870	0.106749547037037	0	1
"TBPL1"	307	10	"ENSG00000028839"	"chr6"	133952170	133990432	0.1185285004	0	1
"TBRG1"	5993	8	"ENSG00000154144"	"chr11"	124622836	124635398	0.131232785714286	0	1
"TBRG4"	4586	11	"ENSG00000136270"	"chr7"	45100100	45112047	0.161684682030303	0	1
"TBX15"	1320	0	"ENSG00000092607"	"chr1"	118883046	118989556	0.0991100632307692	0	0
"TBX21"	841	12	"ENSG00000073861"	"chr17"	47733244	47746119	0.0332394386111111	0	1
"TBXAS1"	531	0	"ENSG00000059377"	"chr7"	139777051	140020325	0.220462012352941	0	0
"TC2N"	7031	12	"ENSG00000165929"	"chr14"	91779751	91867536	0.082961005	0	1
"TCAF1"	9382	0	"ENSG00000198420"	"chr7"	143851375	143902198	0.118306545625	0	0
"TCAIM"	8323	0	"ENSG00000179152"	"chr3"	44338119	44409451	0.0964196381333333	0	0
"TCEA1"	8938	0	"ENSG00000187735"	"chr8"	53966552	54022529	0.167290748888889	0	0
"TCEA2"	7729	0	"ENSG00000171703"	"chr20"	64049836	64072347	0.101317995925926	0	0
"TCEANC2"	2965	12	"ENSG00000116205"	"chr1"	54053587	54112519	0.210377807142857	0	1
"TCERG1"	2743	0	"ENSG00000113649"	"chr5"	146447311	146511961	0.0511504594444444	0	0
"TCF12"	5006	11	"ENSG00000140262"	"chr15"	56918623	57299281	0.1219572375	0	1
"TCF19"	4717	0	"ENSG00000137310"	"chr6"	31158542	31167159	0.0195704649402985	0	0
"TCF20"	1463	0	"ENSG00000100207"	"chr22"	42160013	42343616	0.1812438885	0	0
"TCF25"	5081	8	"ENSG00000141002"	"chr16"	89873570	89913627	0.156764896956522	0	1
"TCF3"	788	12	"ENSG00000071564"	"chr19"	1609290	1652605	0.0393379623076923	0	1
"TCF4"	9137	12	"ENSG00000196628"	"chr18"	55222331	55664787	0.205388529411765	0	1
"TCF7"	1012	12	"ENSG00000081059"	"chr5"	134114711	134151865	0.0954370998	0	1
"TCFL5"	1648	0	"ENSG00000101190"	"chr20"	62841115	62861763	0.109453028	0	0
"TCHP"	4948	0	"ENSG00000139437"	"chr12"	109900264	109983841	0.206024314347826	0	0
"TCIRG1"	2487	0	"ENSG00000110719"	"chr11"	68039016	68050895	0.0971176587368421	0	0
"TCL1A"	1581	12	"ENSG00000100721"	"chr14"	95709967	95714196	0.136410488666667	0	1
"TCN2"	8763	12	"ENSG00000185339"	"chr22"	30606838	30627278	0.108326842916667	0	1
"TCOF1"	769	0	"ENSG00000070814"	"chr5"	150357639	150400308	0.0806723	0	0
"TCP1"	3292	12	"ENSG00000120438"	"chr6"	159778498	159789749	0.0814242990909091	0	1
"TCP11L1"	8106	12	"ENSG00000176148"	"chr11"	33039417	33105943	0.0150746692352941	0	1
"TCTA"	5425	0	"ENSG00000145022"	"chr3"	49412206	49416475	0.0895764046666667	0	0
"TCTEX1D2"	9692	0	"ENSG00000213123"	"chr3"	196291219	196318299	0.0510956570384615	0	0
"TCTN1"	9614	0	"ENSG00000204852"	"chr12"	110614027	110649430	0.0748243666666667	0	0
"TCTN2"	7408	0	"ENSG00000168778"	"chr12"	123671113	123708403	0.0669645583333333	0	0
"TCTN3"	3267	0	"ENSG00000119977"	"chr10"	95663396	95694143	0.110835576923077	0	0
"TDG"	4942	0	"ENSG00000139372"	"chr12"	103965804	103988874	0.0557933368292683	0	0
"TDP1"	384	12	"ENSG00000042088"	"chr14"	89954939	90044768	0.19532122	0	1
"TDP2"	2586	8	"ENSG00000111802"	"chr6"	24649977	24667033	0.129169335	0	1
"TDRD3"	1060	0	"ENSG00000083544"	"chr13"	60396457	60573878	0.0749882332	0	0
"TDRD7"	9066	0	"ENSG00000196116"	"chr9"	97411950	97496125	0.04241594045	0	0
"TDRKH"	8495	0	"ENSG00000182134"	"chr1"	151770107	151791416	0.171055733333333	0	0
"TEC"	4489	9	"ENSG00000135605"	"chr4"	48135783	48269864	0.124205895289474	0	1
"TECPR1"	9645	12	"ENSG00000205356"	"chr7"	98214624	98252251	0.10883155862069	0	1
"TECPR2"	9143	0	"ENSG00000196663"	"chr14"	102362963	102502481	0.11983783217	0	0
"TECR"	1403	8	"ENSG00000099797"	"chr19"	14517085	14565980	0.0850982127272727	0	1
"TEF"	7180	11	"ENSG00000167074"	"chr22"	41367333	41399326	0.174280354545455	0	1
"TEFM"	7778	0	"ENSG00000172171"	"chr17"	30897336	30906820	0.0243649105263158	0	0
"TELO2"	1583	0	"ENSG00000100726"	"chr16"	1493344	1510457	0.0944573502317073	0	0
"TEP1"	3932	0	"ENSG00000129566"	"chr14"	20365667	20413429	0.0560004796666667	0	0
"TEPSIN"	7210	9	"ENSG00000167302"	"chr17"	81228277	81239091	0.117007272823529	0	1
"TERF1"	5606	0	"ENSG00000147601"	"chr8"	73008864	73048122	0.0961748446666667	0	0
"TERF2"	4202	0	"ENSG00000132604"	"chr16"	69355561	69408571	0.134376662142857	0	0
"TERF2IP"	7152	12	"ENSG00000166848"	"chr16"	75647786	75761872	0.10442501575	0	1
"TES"	4446	0	"ENSG00000135269"	"chr7"	116210493	116258783	0.0762129504545455	0	0
"TESC"	1203	12	"ENSG00000088992"	"chr12"	117038923	117099479	0.0775470264074074	0	1
"TESK2"	765	0	"ENSG00000070759"	"chr1"	45343883	45491166	0.0974124616782353	0	0
"TESPA1"	4466	0	"ENSG00000135426"	"chr12"	54948018	54984746	0.144108871	0	0
"TET2"	7406	0	"ENSG00000168769"	"chr4"	105145875	105279816	0.133743512352941	0	0
"TET3"	8927	0	"ENSG00000187605"	"chr2"	73986404	74108176	0.2748	1	0
"TEX10"	4659	9	"ENSG00000136891"	"chr9"	100302077	100352939	0.1411876975	0	1
"TEX2"	4603	0	"ENSG00000136478"	"chr17"	64147227	64263301	0.183850083636364	0	0
"TEX261"	5357	8	"ENSG00000144043"	"chr2"	70985938	70994945	0.183433371428571	0	1
"TEX264"	6796	12	"ENSG00000164081"	"chr3"	51662693	51704323	0.115927575	0	1
"TEX30"	5814	8	"ENSG00000151287"	"chr13"	102765990	102773811	0.263424646666667	1	1
"TEX9"	5840	12	"ENSG00000151575"	"chr15"	56244009	56445997	0.109863676923077	0	1
"TFAM"	2281	0	"ENSG00000108064"	"chr10"	58385022	58399221	0.1373801525	0	0
"TFAP4"	1261	0	"ENSG00000090447"	"chr16"	4257186	4273075	0.0496105063157895	0	0
"TFB1M"	312	0	"ENSG00000029639"	"chr6"	155257509	155314493	0.0797963541052632	0	0
"TFB2M"	6589	0	"ENSG00000162851"	"chr1"	246540560	246566324	0.100112255555556	0	0
"TFCP2"	4473	12	"ENSG00000135457"	"chr12"	51093663	51173134	0.108605598823529	0	1
"TFDP1"	9349	8	"ENSG00000198176"	"chr13"	113584721	113641470	0.190956411764706	0	1
"TFDP2"	2774	12	"ENSG00000114126"	"chr3"	141944428	142149544	0.110905674551724	0	1
"TFEB"	2659	12	"ENSG00000112561"	"chr6"	41683978	41736259	0.118971198666667	0	1
"TFG"	2785	12	"ENSG00000114354"	"chr3"	100709331	100748966	0.0828319937714286	0	1
"TFIP11"	1451	0	"ENSG00000100109"	"chr22"	26491225	26512505	0.0844951414285714	0	0
"TFPI2"	2107	0	"ENSG00000105825"	"chr7"	93885397	93890991	0.0603083324444444	0	0
"TFPT"	2075	0	"ENSG00000105619"	"chr19"	54107013	54115675	0.0468405768888889	0	0
"TFR2"	2153	0	"ENSG00000106327"	"chr7"	100620416	100642779	0.06438086	0	0
"TFRC"	804	11	"ENSG00000072274"	"chr3"	196027183	196082189	0.109841521935484	0	1
"TGDS"	1189	0	"ENSG00000088451"	"chr13"	94574051	94596257	0.101993730769231	0	0
"TGFB1"	2039	0	"ENSG00000105329"	"chr19"	41301587	41353911	0.0140659429533333	0	0
"TGFBR1"	2199	0	"ENSG00000106799"	"chr9"	99104038	99154192	0.011846232	0	0
"TGFBR3"	734	12	"ENSG00000069702"	"chr1"	91680343	91906335	0.0943353527272727	0	1
"TGFBRAP1"	4541	0	"ENSG00000135966"	"chr2"	105264391	105330034	0.0827639662068965	0	0
"TGIF2"	3161	0	"ENSG00000118707"	"chr20"	36573488	36593950	0.1208788	0	0
"TGM2"	9505	0	"ENSG00000198959"	"chr20"	38127387	38166578	0.122300540833333	0	0
"TGM5"	1901	12	"ENSG00000104055"	"chr15"	43232595	43266857	0.038449955	0	1
"TGOLN2"	5889	0	"ENSG00000152291"	"chr2"	85318020	85328425	0.0433767399958333	0	0
"TGS1"	4745	0	"ENSG00000137574"	"chr8"	55773142	55825448	0.0818867767647059	0	0
"THADA"	2941	12	"ENSG00000115970"	"chr2"	43230836	43596046	0.0675658647058824	0	1
"THAP1"	4133	0	"ENSG00000131931"	"chr8"	42836674	42843325	0.149021808333333	0	0
"THAP11"	7355	12	"ENSG00000168286"	"chr16"	67842082	67844195	0.147859469230769	0	1
"THAP12"	4732	12	"ENSG00000137492"	"chr11"	76349956	76380971	0.08936167	0	1
"THAP2"	7891	0	"ENSG00000173451"	"chr12"	71663009	71680639	0.2102534725	0	0
"THAP3"	383	0	"ENSG00000041988"	"chr1"	6624866	6635586	0.0320110925722222	0	0
"THAP4"	8153	0	"ENSG00000176946"	"chr2"	241584405	241637449	0.0781610940909091	0	0
"THAP5"	8211	0	"ENSG00000177683"	"chr7"	108554543	108569750	0.0862108761904762	0	0
"THAP6"	7998	10	"ENSG00000174796"	"chr4"	75513946	75550473	0.107924358888889	0	1
"THAP7"	8674	0	"ENSG00000184436"	"chr22"	20999104	21002196	0.0763726237317073	0	0
"THAP8"	6477	0	"ENSG00000161277"	"chr19"	36034985	36054762	0.0832075336842105	0	0
"THAP9"	7336	0	"ENSG00000168152"	"chr4"	82900684	82919969	0.168571078333333	0	0
"THEM4"	6330	12	"ENSG00000159445"	"chr1"	151873584	151909808	0.068687695	0	1
"THEM6"	3963	0	"ENSG00000130193"	"chr8"	142727203	142736927	0.0804257012631579	0	0
"THEMIS2"	4035	11	"ENSG00000130775"	"chr1"	27872543	27886685	0.089130894	0	1
"THG1L"	2708	0	"ENSG00000113272"	"chr5"	157731197	157741448	0.127468796129032	0	0
"THNSL1"	8816	12	"ENSG00000185875"	"chr10"	25016658	25026664	0.108616951428571	0	1
"THOC1"	970	0	"ENSG00000079134"	"chr18"	214520	268050	0.103329057647059	0	0
"THOC3"	463	0	"ENSG00000051596"	"chr5"	175917873	176034680	0.0547008658	0	0
"THOC5"	1489	0	"ENSG00000100296"	"chr22"	29505879	29555216	0.0617816025	0	0
"THOC6"	4112	0	"ENSG00000131652"	"chr16"	3024027	3027755	0.0656920758823529	0	0
"THOC7"	6706	0	"ENSG00000163634"	"chr3"	63833870	63863903	0.0533797979090909	0	0
"THOP1"	7764	12	"ENSG00000172009"	"chr19"	2785460	2815807	0.100780159411765	0	1
"THRAP3"	478	0	"ENSG00000054118"	"chr1"	36224416	36305357	0.194377830769231	0	0
"THUMPD1"	663	0	"ENSG00000066654"	"chr16"	20702816	20742084	0.118610133043478	0	0
"THUMPD2"	4799	0	"ENSG00000138050"	"chr2"	39736060	39779267	0.161482208695652	0	0
"THUMPD3"	4325	0	"ENSG00000134077"	"chr3"	9362842	9386791	0.0948106041666667	0	0
"THYN1"	5834	0	"ENSG00000151500"	"chr11"	134248279	134253370	0.128957527857143	0	0
"TIA1"	2945	0	"ENSG00000116001"	"chr2"	70209444	70248660	0.0993982086666667	0	0
"TIAL1"	5867	0	"ENSG00000151923"	"chr10"	119571802	119597029	0.0895116230769231	0	0
"TIAM2"	5528	12	"ENSG00000146426"	"chr6"	154832697	155257723	0.204635966666667	0	1
"TICAM1"	3813	0	"ENSG00000127666"	"chr19"	4815932	4831704	0.108637185285714	0	0
"TICRR"	5043	0	"ENSG00000140534"	"chr15"	89575482	89631056	0.101413086857143	0	0
"TIFA"	5448	0	"ENSG00000145365"	"chr4"	112274542	112285903	0.1437493044	0	0
"TIGAR"	949	8	"ENSG00000078237"	"chr12"	4307763	4354593	0.112634056977778	0	1
"TIGD2"	8387	0	"ENSG00000180346"	"chr4"	89111500	89114899	0.0901710815	0	0
"TIGD5"	8357	0	"ENSG00000179886"	"chr8"	143597835	143603224	0.152031931714286	0	0
"TIGD6"	6839	0	"ENSG00000164296"	"chr5"	149993118	150001167	0.140151187931034	0	0
"TIGIT"	8478	12	"ENSG00000181847"	"chr3"	114276913	114310288	0.137304446684211	0	1
"TIMD4"	5483	12	"ENSG00000145850"	"chr5"	156919282	156963255	0.13893633	0	1
"TIMELESS"	2551	0	"ENSG00000111602"	"chr12"	56416373	56449403	0.147719037692308	0	0
"TIMM10"	4394	0	"ENSG00000134809"	"chr11"	57528463	57530803	0.0406921202	0	0
"TIMM10B"	4159	0	"ENSG00000132286"	"chr11"	6481447	6484679	0.0749399638571429	0	0
"TIMM13"	1404	8	"ENSG00000099800"	"chr19"	2425624	2427894	0.100033236647059	0	1
"TIMM17A"	4359	0	"ENSG00000134375"	"chr1"	201955491	201970661	0.0919883560833333	0	0
"TIMM21"	875	0	"ENSG00000075336"	"chr18"	74148511	74160530	0.174270157627119	0	0
"TIMM23"	10066	12	"ENSG00000265354"	"chr10"	45972449	46003734	0.089911390072	0	1
"TIMM23B"	9533	0	"ENSG00000204152"	"chr10"	49942033	49974850	0.081208973	0	0
"TIMM44"	2001	0	"ENSG00000104980"	"chr19"	7926718	7943920	0.0725069876	0	0
"TIMM50"	2020	11	"ENSG00000105197"	"chr19"	39480412	39493785	0.102561113461538	0	1
"TIMM8B"	5788	0	"ENSG00000150779"	"chr11"	112084800	112086798	0.228187073333333	0	0
"TIMM9"	1556	0	"ENSG00000100575"	"chr14"	58408494	58427614	0.110337925	0	0
"TIMMDC1"	2759	12	"ENSG00000113845"	"chr3"	119498532	119525090	0.174809834545455	0	1
"TINAG"	4708	12	"ENSG00000137251"	"chr6"	54307859	54390152	0.13758680415625	0	1
"TINF2"	1315	0	"ENSG00000092330"	"chr14"	24239643	24242674	0.126181629090909	0	0
"TIPARP"	6711	8	"ENSG00000163659"	"chr3"	156673235	156706770	0.0842198490909091	0	1
"TIPIN"	865	0	"ENSG00000075131"	"chr15"	66336206	66386746	0.101921751034483	0	0
"TIPRL"	5233	0	"ENSG00000143155"	"chr1"	168178933	168202114	0.0885172114285714	0	0
"TIRAP"	5774	0	"ENSG00000150455"	"chr11"	126283065	126298845	0.0865617579166667	0	0
"TJAP1"	4707	0	"ENSG00000137221"	"chr6"	43477523	43506556	0.131959792857143	0	0
"TJP2"	3180	11	"ENSG00000119139"	"chr9"	69121264	69255208	0.0263208508888889	0	1
"TK1"	7292	12	"ENSG00000167900"	"chr17"	78174075	78187233	0.126220587105263	0	1
"TKFC"	5732	0	"ENSG00000149476"	"chr11"	61333210	61353295	0.136107328571429	0	0
"TKT"	6759	3	"ENSG00000163931"	"chr3"	53224707	53256052	0.0507440052692308	0	1
"TLCD1"	6419	0	"ENSG00000160606"	"chr17"	28724348	28727935	0.0572729490909091	0	0
"TLDC1"	5073	0	"ENSG00000140950"	"chr16"	84476421	84554033	0.0724113815384615	0	0
"TLE1"	9161	8	"ENSG00000196781"	"chr9"	81583683	81689305	0.06198215606	0	1
"TLE3"	5016	10	"ENSG00000140332"	"chr15"	70047790	70098176	0.100862318181818	0	1
"TLE4"	2201	12	"ENSG00000106829"	"chr9"	79571773	79726882	0.105018966666667	0	1
"TLK1"	9405	8	"ENSG00000198586"	"chr2"	170990823	171231314	0.0679209631428571	0	1
"TLK2"	5555	0	"ENSG00000146872"	"chr17"	62458658	62615481	0.265976113684211	1	0
"TLN1"	4684	12	"ENSG00000137076"	"chr9"	35696948	35732395	0.112716532	0	1
"TLR1"	7951	12	"ENSG00000174125"	"chr4"	38790677	38856817	0.1173310245	0	1
"TLR10"	7950	12	"ENSG00000174123"	"chr4"	38772239	38782990	0.192041785352941	0	1
"TLR6"	7952	10	"ENSG00000174130"	"chr4"	38823715	38856817	0.1173310245	0	1
"TM2D1"	6551	11	"ENSG00000162604"	"chr1"	61681046	61725423	0.1239782682	0	1
"TM2D2"	7502	0	"ENSG00000169490"	"chr8"	38988808	38996824	0.0789774532142857	0	0
"TM2D3"	8662	0	"ENSG00000184277"	"chr15"	101621444	101652391	0.0961123227272727	0	0
"TM7SF2"	5760	8	"ENSG00000149809"	"chr11"	65111845	65116384	0.052387604	0	1
"TM7SF3"	584	12	"ENSG00000064115"	"chr12"	26973195	27014434	0.0466284415789474	0	1
"TM9SF1"	1611	11	"ENSG00000100926"	"chr14"	24189143	24195687	0.0934732286666667	0	1
"TM9SF2"	3625	0	"ENSG00000125304"	"chr13"	99501417	99564006	0.0380248042222222	0	0
"TM9SF3"	920	0	"ENSG00000077147"	"chr10"	96518109	96587452	0.0590338425925926	0	0
"TM9SF4"	1667	0	"ENSG00000101337"	"chr20"	32109506	32167258	0.0951649015454545	0	0
"TMA16"	9392	0	"ENSG00000198498"	"chr4"	163494442	163520539	0.064379974504	0	0
"TMA7"	9867	9	"ENSG00000232112"	"chr3"	48440257	48444208	0.0720947691666667	0	1
"TMBIM1"	4532	0	"ENSG00000135926"	"chr2"	218274192	218292586	0.174526645	0	0
"TMBIM4"	6096	12	"ENSG00000155957"	"chr12"	66135846	66170072	0.170165638461538	0	1
"TMBIM6"	4968	0	"ENSG00000139644"	"chr12"	49707725	49764934	0.15942275	0	0
"TMC6"	5128	12	"ENSG00000141524"	"chr17"	78110458	78132407	0.0748419101	0	1
"TMC8"	7291	12	"ENSG00000167895"	"chr17"	78130770	78142968	0.088627634972973	0	1
"TMCC1"	7830	0	"ENSG00000172765"	"chr3"	129647792	129893576	0.0624675666666667	0	0
"TMCC3"	515	0	"ENSG00000057704"	"chr12"	94567124	94650562	0.146166006363636	0	0
"TMCO1"	5240	0	"ENSG00000143183"	"chr1"	165724293	165827755	0.12071850047619	0	0
"TMCO3"	5772	8	"ENSG00000150403"	"chr13"	113490995	113554590	0.112014329214286	0	1
"TMCO4"	6547	0	"ENSG00000162542"	"chr1"	19682213	19799945	0.149878010269231	0	0
"TMCO6"	2701	0	"ENSG00000113119"	"chr5"	140639427	140645408	0.072036808	0	0
"TMED10"	7595	12	"ENSG00000170348"	"chr14"	75131470	75176631	0.106653736363636	0	1
"TMED2"	1138	8	"ENSG00000086598"	"chr12"	123584531	123598577	0.114957929	0	1
"TMED3"	7119	8	"ENSG00000166557"	"chr15"	79311062	79427432	0.0551757188888889	0	1
"TMED4"	6267	8	"ENSG00000158604"	"chr7"	44577894	44582287	0.1447367892	0	1
"TMED5"	3083	12	"ENSG00000117500"	"chr1"	93149742	93180728	0.0687795946666667	0	1
"TMED7"	4412	0	"ENSG00000134970"	"chr5"	115613508	115632992	0.0776292269230769	0	0
"TMED8"	1559	0	"ENSG00000100580"	"chr14"	77335021	77377109	0.121236929583333	0	0
"TMED9"	8703	12	"ENSG00000184840"	"chr5"	177592158	177596124	0.0790728751666667	0	1
"TMEM101"	1302	0	"ENSG00000091947"	"chr17"	44011188	44023946	0.111071171882353	0	0
"TMEM104"	2374	0	"ENSG00000109066"	"chr17"	74776483	74839779	0.101247735	0	0
"TMEM106A"	8718	12	"ENSG00000184988"	"chr17"	43211835	43220041	0.127369681818182	0	1
"TMEM106B"	2169	0	"ENSG00000106460"	"chr7"	12211241	12243367	0.0973505485185185	0	0
"TMEM106C"	4347	12	"ENSG00000134291"	"chr12"	47963569	47968878	0.103982939433333	0	1
"TMEM107"	8312	0	"ENSG00000179029"	"chr17"	8173237	8176399	0.11273223	0	0
"TMEM109"	2451	10	"ENSG00000110108"	"chr11"	60913874	60923443	0.149153061578947	0	1
"TMEM11"	8260	0	"ENSG00000178307"	"chr17"	21197280	21214624	0.0811589333333333	0	0
"TMEM110"	9714	12	"ENSG00000213533"	"chr3"	52836219	52897596	0.077462023125	0	1
"TMEM115"	3719	0	"ENSG00000126062"	"chr3"	50354749	50359610	0.114359	0	0
"TMEM116"	9362	0	"ENSG00000198270"	"chr12"	111931282	112013185	0.125765670588235	0	0
"TMEM117"	4921	0	"ENSG00000139173"	"chr12"	43835967	44389762	0.1358572975	0	0
"TMEM120A"	9040	0	"ENSG00000189077"	"chr7"	75986837	75994659	0.09089294	0	0
"TMEM120B"	9009	0	"ENSG00000188735"	"chr12"	121712752	121783001	0.1198521816	0	0
"TMEM123"	5912	0	"ENSG00000152558"	"chr11"	102396332	102470384	0.117750359108108	0	0
"TMEM126A"	7677	0	"ENSG00000171202"	"chr11"	85647967	85656547	0.163402881176471	0	0
"TMEM126B"	7678	0	"ENSG00000171204"	"chr11"	85628573	85636539	0.153600073619048	0	0
"TMEM127"	4540	8	"ENSG00000135956"	"chr2"	96248516	96265994	0.0881736245	0	1
"TMEM128"	4177	11	"ENSG00000132406"	"chr4"	4235542	4248212	0.0830085916125	0	1
"TMEM129"	7436	0	"ENSG00000168936"	"chr4"	1715952	1721358	0.0884182847169811	0	0
"TMEM131"	882	12	"ENSG00000075568"	"chr2"	97756333	97995891	0.0520570931428571	0	1
"TMEM132A"	82	0	"ENSG00000006118"	"chr11"	60924463	60937159	0.1146317204	0	0
"TMEM134"	7819	0	"ENSG00000172663"	"chr11"	67461710	67469272	0.150367	0	0
"TMEM135"	7121	8	"ENSG00000166575"	"chr11"	87037844	87323758	0.101179067189189	0	1
"TMEM136"	8446	12	"ENSG00000181264"	"chr11"	120325129	120333682	0.0885327395	0	1
"TMEM138"	5734	0	"ENSG00000149483"	"chr11"	61362001	61369509	0.119585083333333	0	0
"TMEM140"	5554	8	"ENSG00000146859"	"chr7"	135148072	135166215	0.0642525876538462	0	1
"TMEM141"	9968	8	"ENSG00000244187"	"chr9"	136791355	136793257	0.0932390433333333	0	1
"TMEM143"	6486	0	"ENSG00000161558"	"chr19"	48332356	48364237	0.0859428646	0	0
"TMEM147"	2086	8	"ENSG00000105677"	"chr19"	35545595	35547526	0.0457180625454545	0	1
"TMEM14A"	1370	0	"ENSG00000096092"	"chr6"	52671109	52686588	0.143947477272727	0	0
"TMEM14B"	4705	0	"ENSG00000137210"	"chr6"	10747759	10852753	0.141579849555556	0	0
"TMEM14C"	2591	12	"ENSG00000111843"	"chr6"	10722915	10731129	0.200849075757576	0	1
"TMEM150A"	7427	0	"ENSG00000168890"	"chr2"	85598548	85603196	0.187061063846154	0	0
"TMEM154"	7560	9	"ENSG00000170006"	"chr4"	152618632	152680165	0.174031130434783	0	1
"TMEM156"	3392	11	"ENSG00000121895"	"chr4"	38966744	39032922	0.123874699333333	0	1
"TMEM159"	197	0	"ENSG00000011638"	"chr16"	21158377	21180616	0.07784775632	0	0
"TMEM160"	4027	12	"ENSG00000130748"	"chr19"	47045907	47048630	0.141126921333333	0	1
"TMEM161A"	591	12	"ENSG00000064545"	"chr19"	19119169	19138513	0.0872882487777778	0	1
"TMEM161B"	6821	0	"ENSG00000164180"	"chr5"	88189633	88269476	0.05040504	0	0
"TMEM165"	4398	8	"ENSG00000134851"	"chr4"	55395957	55453397	0.0912020077777778	0	1
"TMEM167A"	7989	0	"ENSG00000174695"	"chr5"	83052846	83077863	0.102484991034483	0	0
"TMEM167B"	9796	8	"ENSG00000215717"	"chr1"	109089803	109096934	0.0321015796896552	0	1
"TMEM168"	5546	0	"ENSG00000146802"	"chr7"	112762382	112790592	0.159183342857143	0	0
"TMEM170A"	7147	10	"ENSG00000166822"	"chr16"	75443054	75465497	0.121682207021277	0	1
"TMEM170B"	9637	0	"ENSG00000205269"	"chr6"	11538278	11583524	0.0846703404166667	0	0
"TMEM173"	8686	0	"ENSG00000184584"	"chr5"	139475534	139482935	0.0805553490909091	0	0
"TMEM175"	3792	9	"ENSG00000127419"	"chr4"	932387	958656	0.068619319	0	1
"TMEM177"	5360	0	"ENSG00000144120"	"chr2"	119679167	119686507	0.149191046176471	0	0
"TMEM179B"	8778	0	"ENSG00000185475"	"chr11"	62787415	62790405	0.1372302	0	0
"TMEM18"	5820	0	"ENSG00000151353"	"chr2"	667335	677439	0.0681343113793103	0	0
"TMEM181"	5529	0	"ENSG00000146433"	"chr6"	158536436	158635428	0.0891487438148148	0	0
"TMEM183A"	6672	12	"ENSG00000163444"	"chr1"	203007386	203024848	0.147234391052632	0	1
"TMEM184B"	9443	10	"ENSG00000198792"	"chr22"	38219291	38273034	0.138473152941176	0	1
"TMEM184C"	6818	0	"ENSG00000164168"	"chr4"	147617383	147672044	0.186455125	0	0
"TMEM185B"	9843	0	"ENSG00000226479"	"chr2"	120221278	120223408	0.1236234225	0	0
"TMEM186"	8704	0	"ENSG00000184857"	"chr16"	8780384	8797648	0.0502279829393939	0	0
"TMEM189"	9917	0	"ENSG00000240849"	"chr20"	50118254	50153734	0.16941708037037	0	0
"TMEM19"	4934	10	"ENSG00000139291"	"chr12"	71686087	71705046	0.1255726625	0	1
"TMEM192"	7568	0	"ENSG00000170088"	"chr4"	165070608	165208549	0.133349658111111	0	0
"TMEM199"	9966	0	"ENSG00000244045"	"chr17"	28357581	28363683	0.062792245	0	0
"TMEM2"	4422	12	"ENSG00000135048"	"chr9"	71683366	71816690	0.0674613276777778	0	1
"TMEM200A"	6865	12	"ENSG00000164484"	"chr6"	130365734	130443063	0.0607334571428571	0	1
"TMEM201"	9013	8	"ENSG00000188807"	"chr1"	9588922	9614873	0.152001806	0	1
"TMEM203"	8937	0	"ENSG00000187713"	"chr9"	137204082	137205638	0.0555516056157895	0	0
"TMEM205"	2064	9	"ENSG00000105518"	"chr19"	11342776	11346518	0.166352991666667	0	1
"TMEM206"	632	0	"ENSG00000065600"	"chr1"	212363931	212414901	0.221038933333333	0	0
"TMEM208"	7398	12	"ENSG00000168701"	"chr16"	67227103	67229278	0.233254	0	1
"TMEM209"	5552	0	"ENSG00000146842"	"chr7"	130164715	130207770	0.0683837066666667	0	0
"TMEM214"	3244	12	"ENSG00000119777"	"chr2"	27032910	27041695	0.139751056666667	0	1
"TMEM216"	8906	12	"ENSG00000187049"	"chr11"	61391687	61398863	0.171233366666667	0	1
"TMEM217"	7828	8	"ENSG00000172738"	"chr6"	37212180	37258155	0.12268215	0	1
"TMEM218"	5773	0	"ENSG00000150433"	"chr11"	125096545	125111763	0.0890791467741935	0	0
"TMEM219"	5766	0	"ENSG00000149932"	"chr16"	29940885	29973052	0.100407687272727	0	0
"TMEM222"	8868	0	"ENSG00000186501"	"chr1"	27322145	27336400	0.11801453125	0	0
"TMEM223"	7388	8	"ENSG00000168569"	"chr11"	62771629	62792021	0.142569922222222	0	1
"TMEM230"	1213	0	"ENSG00000089063"	"chr20"	5068232	5113103	0.162427055555556	0	0
"TMEM231"	9626	0	"ENSG00000205084"	"chr16"	75536744	75556286	0.0744563538846154	0	0
"TMEM234"	6360	0	"ENSG00000160055"	"chr1"	32214472	32222359	0.116487033333333	0	0
"TMEM237"	6086	0	"ENSG00000155755"	"chr2"	201620184	201643570	0.115434213428571	0	0
"TMEM238"	9875	12	"ENSG00000233493"	"chr19"	55379245	55384598	0.119737036666667	0	1
"TMEM241"	4370	0	"ENSG00000134490"	"chr18"	23197144	23437961	0.0898335621428571	0	0
"TMEM242"	9795	0	"ENSG00000215712"	"chr6"	157289386	157323601	0.123598926838889	0	0
"TMEM243"	4439	0	"ENSG00000135185"	"chr7"	87196160	87220587	0.0505820090909091	0	0
"TMEM245"	2196	0	"ENSG00000106771"	"chr9"	109015152	109119945	0.051644498	0	0
